"X","Y"
0.784627005923539,17.4436997141201
5.51892680115998,0.377557000691866
7.9701838013716,6.93909149287871
3.38808706728742,3.42026634669558
0.637763924896717,20.2898493923722
9.65351473540068,22.0031325517769
3.35911837872118,2.5141700296132
9.89798522787169,24.7652918964077
4.28516321349889,1.11050425922724
9.4486666074954,21.0574493518795
1.27006756607443,15.1205686068749
0.703469160944223,19.2565185964886
2.00551606016234,8.75490320770127
2.39158981945366,5.84934114039651
7.81423798995093,8.4479704853801
1.15171612240374,17.0341115801207
5.87395969312638,0.658419202114586
3.88574907789007,-0.110007529499705
2.97252594027668,4.80689740952548
6.16669996175915,1.49482682761608
6.66878605261445,1.01272902505378
1.14712637849152,13.3426227619791
7.97832706943154,8.44349392495723
7.20385338645428,4.68420418719786
2.54970652982593,6.0965168852899
8.85350599652156,14.846756126073
8.07795778848231,7.86241161532566
9.27902027498931,15.8858274694101
1.5591578418389,12.7315614788253
2.53583897603676,5.46038037466855
6.44795176805928,0.96161535826193
4.08984468085691,0.780953836455184
4.73766315495595,0.146277768496915
7.68282338045537,6.27077737364823
8.0862724268809,7.76188623261981
9.68005464412272,20.1895584721726
7.47784509789199,7.14743024052217
8.12824245309457,11.0857693131183
3.90376450493932,0.613259387490641
9.67870193999261,21.999650734035
0.922131622210145,16.6494698507253
5.91540278634056,0.339089284715194
0.816757415886968,16.9357788080671
9.16725345421582,17.7232210064162
4.68511966522783,-1.04210645851025
4.9511883710511,1.06251610421093
8.13164644874632,9.52409746991875
9.12192612420768,18.2879453131909
8.01756456494331,8.18789677898687
4.01832198956981,2.14293989086009
2.43635042337701,5.85472767784012
0.340744203422219,22.0907974210028
3.94709290703759,0.640848805523174
8.1217484199442,8.73088207364305
8.02458538906649,10.4833344693724
3.22654547635466,3.34394077112143
3.4331317176111,2.22659213839244
9.26033155992627,18.7828202222852
2.97779763117433,5.03321082771213
3.72827573679388,3.18393654082489
1.80778066627681,9.87298183148306
9.85713195055723,23.7853025384681
3.59096662374213,2.3526776578573
1.17584983119741,14.7936133555066
0.348617862910032,24.588977570536
0.639330905396491,19.9700448192012
6.41364599345252,0.411516554373506
6.03603730676696,0.0939912306439498
2.16106254141778,8.50080304016216
1.82160117430612,9.8027669544823
1.58538976917043,11.2164502108771
2.97675897134468,4.23628773996986
1.1584311700426,14.8504222875538
8.35035400465131,12.9559289646719
4.80405946727842,-0.50327891911509
7.99862751038745,9.05904618970744
2.59401731425896,5.08534927045991
9.26164051052183,18.9090203765378
5.42619228595868,0.991476793994678
9.91596513194963,24.9341334552072
0.656011805403978,21.0004796554516
